Invoice_No,Stock_Code,Description,Category,Quantity,Invoice_Date,Unit_Price,Customer_ID,Country,Total_Spend
INV-100212,SKU-103,Mechanical Gaming Keyboard,Peripherals,4,2024-03-10 00:00:00,89.5,CUST-1261,Australia,358.0
INV-100213,SKU-105,Smart Fitness Tracker Band,Wearables,3,2023-07-26 00:00:00,59.99,CUST-1241,United States,179.97
INV-100214,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-14 00:00:00,89.5,CUST-1203,France,89.5
INV-100215,SKU-109,Laptop Stand Aluminum,Accessories,10,2023-02-11 00:00:00,39.99,CUST-1478,United Kingdom,399.9
INV-100216,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-02-15 00:00:00,149.99,CUST-1446,Canada,149.99
INV-100217,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2024-06-06 00:00:00,24.99,CUST-1495,United States,49.98
INV-100218,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,4,2024-03-02 00:00:00,49.99,CUST-1069,United States,199.96
INV-100219,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-10-02 00:00:00,49.99,CUST-1405,United States,49.99
INV-100220,SKU-104,Stainless Steel Water Bottle,Lifestyle,4,2024-03-23 00:00:00,24.99,,United States,99.96
INV-100221,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-01-04 00:00:00,149.99,CUST-1110,United States,149.99
INV-100222,SKU-102,Ergonomic Office Chair,Furniture,8,2023-08-08 00:00:00,229.0,CUST-1039,Canada,1832.0
INV-100223,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-08-20 00:00:00,149.99,CUST-1411,United States,149.99
INV-100224,SKU-106,USB-C Multiport Adapter,Accessories,5,2023-11-24 00:00:00,34.5,CUST-1314,United States,172.5
INV-100225,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-18 00:00:00,89.5,CUST-1453,United States,89.5
INV-100226,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-02-21 00:00:00,45.0,CUST-1073,United Kingdom,90.0
INV-100227,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-01-11 00:00:00,59.99,CUST-1441,United States,59.99
INV-100228,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-09-20 00:00:00,39.99,CUST-1118,United States,39.99
INV-100229,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-24 00:00:00,45.0,CUST-1092,United Kingdom,45.0
INV-100230,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-12-25 00:00:00,24.99,CUST-1092,Germany,49.98
INV-100231,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-11-13 00:00:00,59.99,CUST-1445,United States,59.99
INV-100232,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-11-20 00:00:00,59.99,CUST-1383,United States,59.99
INV-100233,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-02-25 00:00:00,59.99,,United States,59.99
INV-100234,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,5,2023-02-15 00:00:00,49.99,CUST-1212,India,249.95
INV-100235,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-09-26 00:00:00,39.99,CUST-1471,United States,39.99
INV-100236,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-01-16 00:00:00,49.99,CUST-1231,United Kingdom,49.99
INV-100237,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-04-28 00:00:00,89.5,CUST-1446,United States,89.5
INV-100238,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-04-26 00:00:00,34.5,CUST-1248,United Kingdom,34.5
INV-100239,SKU-108,Portable Espresso Maker,Kitchen,1,2023-09-17 00:00:00,79.99,CUST-1226,United States,79.99
INV-100240,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-03-16 00:00:00,39.99,CUST-1257,United States,39.99
INV-100241,SKU-107,Organic Cotton Throw Blanket,Home,3,2024-04-24 00:00:00,45.0,CUST-1178,United Kingdom,135.0
INV-100242,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-11-01 00:00:00,89.5,CUST-1412,United States,179.0
INV-100243,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-01-07 00:00:00,149.99,CUST-1270,United States,149.99
INV-100244,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-01-01 00:00:00,24.99,CUST-1139,Germany,24.99
INV-100245,SKU-106,USB-C Multiport Adapter,Accessories,2,2024-06-06 00:00:00,34.5,CUST-1475,India,69.0
INV-100246,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-12-14 00:00:00,89.5,CUST-1226,United States,89.5
INV-100247,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2024-03-13 00:00:00,149.99,CUST-1303,United Kingdom,299.98
INV-100248,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-08-03 00:00:00,34.5,,France,34.5
INV-100249,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-03-04 00:00:00,149.99,CUST-1358,Canada,149.99
INV-100250,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-05-12 00:00:00,39.99,CUST-1069,United Kingdom,39.99
INV-100251,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2024-06-23 00:00:00,149.99,,Germany,449.97
INV-100252,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-01-02 00:00:00,34.5,CUST-1360,United States,34.5
INV-100253,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-09 00:00:00,149.99,CUST-1196,United Kingdom,149.99
INV-100254,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-21 00:00:00,45.0,CUST-1070,United States,45.0
INV-100255,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-02-23 00:00:00,89.5,CUST-1441,United States,179.0
INV-100256,SKU-106,USB-C Multiport Adapter,Accessories,4,2024-06-24 00:00:00,34.5,CUST-1358,United States,138.0
INV-100257,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-04-11 00:00:00,45.0,CUST-1289,United States,45.0
INV-100258,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-06-13 00:00:00,149.99,CUST-1475,Germany,149.99
INV-100259,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2023-11-30 00:00:00,149.99,CUST-1441,United Kingdom,599.96
INV-100260,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-12-14 00:00:00,59.99,CUST-1080,United Kingdom,59.99
INV-100261,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-09-30 00:00:00,34.5,CUST-1182,United States,34.5
INV-100262,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-02-18 00:00:00,39.99,CUST-1140,United States,39.99
INV-100263,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2024-05-14 00:00:00,149.99,CUST-1411,United Kingdom,299.98
INV-100264,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-04-03 00:00:00,24.99,CUST-1017,India,24.99
INV-100265,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2023-03-20 00:00:00,49.99,CUST-1313,United States,149.97
INV-100266,SKU-108,Portable Espresso Maker,Kitchen,1,2023-08-05 00:00:00,79.99,CUST-1420,United States,79.99
INV-100267,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-12-24 00:00:00,49.99,CUST-1471,Australia,49.99
INV-100268,SKU-109,Laptop Stand Aluminum,Accessories,2,2024-05-21 00:00:00,39.99,CUST-1198,United States,79.98
INV-100269,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-30 00:00:00,89.5,CUST-1446,Australia,89.5
INV-100270,SKU-102,Ergonomic Office Chair,Furniture,1,2023-09-03 00:00:00,229.0,CUST-1062,United Kingdom,229.0
INV-100271,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-09-01 00:00:00,24.99,CUST-1455,United States,49.98
INV-100272,SKU-102,Ergonomic Office Chair,Furniture,4,2024-05-20 00:00:00,229.0,CUST-1069,United States,916.0
INV-100273,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2024-02-26 00:00:00,149.99,CUST-1238,United States,599.96
INV-100274,SKU-103,Mechanical Gaming Keyboard,Peripherals,5,2023-11-16 00:00:00,89.5,CUST-1441,United States,447.5
INV-100275,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-03-28 00:00:00,45.0,CUST-1080,Australia,135.0
INV-100276,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-08-05 00:00:00,149.99,CUST-1139,Germany,149.99
INV-100277,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-04 00:00:00,229.0,CUST-1401,Germany,229.0
INV-100278,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2024-06-02 00:00:00,149.99,CUST-1399,Canada,449.97
INV-100279,SKU-108,Portable Espresso Maker,Kitchen,1,2023-10-05 00:00:00,79.99,CUST-1366,United States,79.99
INV-100280,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-06-18 00:00:00,59.99,CUST-1390,United Kingdom,119.98
INV-100281,SKU-108,Portable Espresso Maker,Kitchen,2,2023-11-26 00:00:00,79.99,CUST-1302,United Kingdom,159.98
INV-100282,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-16 00:00:00,89.5,CUST-1142,Canada,89.5
INV-100283,SKU-107,Organic Cotton Throw Blanket,Home,4,2024-01-26 00:00:00,45.0,CUST-1199,United States,180.0
INV-100284,SKU-108,Portable Espresso Maker,Kitchen,1,2024-05-10 00:00:00,79.99,,Germany,79.99
INV-100285,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-01-16 00:00:00,34.5,CUST-1475,Australia,34.5
INV-100286,SKU-107,Organic Cotton Throw Blanket,Home,10,2023-11-02 00:00:00,45.0,CUST-1322,United States,450.0
INV-100287,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-27 00:00:00,229.0,CUST-1240,United States,229.0
INV-100288,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-07 00:00:00,79.99,CUST-1256,United Kingdom,79.99
INV-100289,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-05-30 00:00:00,59.99,CUST-1485,United States,59.99
INV-100290,SKU-107,Organic Cotton Throw Blanket,Home,3,2024-03-02 00:00:00,45.0,CUST-1084,Germany,135.0
INV-100291,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2024-05-16 00:00:00,149.99,CUST-1324,France,299.98
INV-100292,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-09-17 00:00:00,59.99,CUST-1271,United Kingdom,119.98
INV-100293,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2024-05-27 00:00:00,149.99,CUST-1349,United Kingdom,299.98
INV-100294,SKU-108,Portable Espresso Maker,Kitchen,1,2023-03-12 00:00:00,79.99,CUST-1011,Germany,79.99
INV-100295,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2024-04-22 00:00:00,24.99,CUST-1469,United States,74.97
INV-100296,SKU-104,Stainless Steel Water Bottle,Lifestyle,4,2023-06-27 00:00:00,24.99,CUST-1478,United States,99.96
INV-100297,SKU-102,Ergonomic Office Chair,Furniture,1,2024-04-01 00:00:00,229.0,CUST-1313,Australia,229.0
INV-100298,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-07-08 00:00:00,59.99,CUST-1390,Germany,59.99
INV-100299,SKU-101,Wireless Noise-Canceling Headphones,Audio,8,2023-10-18 00:00:00,149.99,CUST-1475,United States,1199.92
INV-100300,SKU-109,Laptop Stand Aluminum,Accessories,3,2024-06-03 00:00:00,39.99,CUST-1395,United States,119.97
INV-100301,SKU-105,Smart Fitness Tracker Band,Wearables,4,2023-10-19 00:00:00,59.99,CUST-1081,Germany,239.96
INV-100302,SKU-106,USB-C Multiport Adapter,Accessories,4,2023-10-10 00:00:00,34.5,CUST-1314,Canada,138.0
INV-100303,SKU-102,Ergonomic Office Chair,Furniture,1,2024-06-27 00:00:00,229.0,CUST-1342,Canada,229.0
INV-100304,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-01-12 00:00:00,49.99,CUST-1245,United States,99.98
INV-100305,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-06-05 00:00:00,49.99,CUST-1408,France,49.99
INV-100306,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-05-22 00:00:00,149.99,CUST-1478,United Kingdom,149.99
INV-100307,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2024-02-17 00:00:00,24.99,CUST-1475,Germany,49.98
INV-100308,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-11 00:00:00,45.0,CUST-1251,United Kingdom,45.0
INV-100309,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-12-21 00:00:00,34.5,CUST-1065,United States,69.0
INV-100310,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-07-06 00:00:00,49.99,CUST-1499,France,49.99
INV-100311,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-01-31 00:00:00,149.99,CUST-1450,United States,149.99
INV-100312,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-09-17 00:00:00,149.99,CUST-1069,United States,149.99
INV-100313,SKU-108,Portable Espresso Maker,Kitchen,1,2024-02-25 00:00:00,79.99,CUST-1475,Canada,79.99
INV-100314,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-06-12 00:00:00,24.99,CUST-1469,United Kingdom,24.99
INV-100315,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-10-31 00:00:00,59.99,CUST-1276,Canada,59.99
INV-100316,SKU-107,Organic Cotton Throw Blanket,Home,8,2023-02-08 00:00:00,45.0,CUST-1324,United Kingdom,360.0
INV-100317,SKU-108,Portable Espresso Maker,Kitchen,1,2024-05-03 00:00:00,79.99,CUST-1240,United States,79.99
INV-100318,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-06-25 00:00:00,49.99,CUST-1034,France,49.99
INV-100319,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-10-05 00:00:00,45.0,CUST-1196,United States,45.0
INV-100320,SKU-102,Ergonomic Office Chair,Furniture,2,2023-07-22 00:00:00,229.0,CUST-1441,Australia,458.0
INV-100321,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-03-07 00:00:00,24.99,CUST-1001,United States,24.99
INV-100322,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-04-18 00:00:00,49.99,CUST-1193,Canada,99.98
INV-100323,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-09-25 00:00:00,149.99,CUST-1238,United States,299.98
INV-100324,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-08-10 00:00:00,49.99,CUST-1295,United Kingdom,49.99
INV-100325,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-06-13 00:00:00,39.99,CUST-1475,Australia,39.99
INV-100326,SKU-103,Mechanical Gaming Keyboard,Peripherals,5,2023-03-31 00:00:00,89.5,CUST-1199,United Kingdom,447.5
INV-100327,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-09-12 00:00:00,89.5,CUST-1199,Germany,268.5
INV-100328,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-03-30 00:00:00,49.99,CUST-1408,Canada,99.98
INV-100329,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-09-10 00:00:00,39.99,CUST-1252,Germany,39.99
INV-100330,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-09-14 00:00:00,49.99,CUST-1134,France,49.99
INV-100331,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-01-18 00:00:00,89.5,CUST-1252,United States,89.5
INV-100332,SKU-108,Portable Espresso Maker,Kitchen,1,2024-03-17 00:00:00,79.99,CUST-1073,United States,79.99
INV-100333,SKU-102,Ergonomic Office Chair,Furniture,1,2023-03-31 00:00:00,229.0,CUST-1104,United States,229.0
INV-100334,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2024-01-25 00:00:00,89.5,CUST-1266,United States,179.0
INV-100335,SKU-102,Ergonomic Office Chair,Furniture,1,2023-02-13 00:00:00,229.0,CUST-1242,United States,229.0
INV-100336,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-01-19 00:00:00,149.99,CUST-1475,United Kingdom,299.98
INV-100337,SKU-102,Ergonomic Office Chair,Furniture,3,2023-04-11 00:00:00,229.0,CUST-1217,United States,687.0
INV-100338,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-23 00:00:00,79.99,CUST-1321,United States,79.99
INV-100339,SKU-109,Laptop Stand Aluminum,Accessories,3,2024-06-25 00:00:00,39.99,CUST-1364,United States,119.97
INV-100340,SKU-102,Ergonomic Office Chair,Furniture,1,2023-02-02 00:00:00,229.0,CUST-1007,Canada,229.0
INV-100341,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-08-17 00:00:00,45.0,CUST-1382,United Kingdom,135.0
INV-100342,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-06-07 00:00:00,59.99,CUST-1105,United States,59.99
INV-100343,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-04 00:00:00,89.5,CUST-1489,Australia,89.5
INV-100344,SKU-109,Laptop Stand Aluminum,Accessories,2,2024-02-27 00:00:00,39.99,CUST-1080,United States,79.98
INV-100345,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-09-03 00:00:00,34.5,CUST-1242,India,34.5
INV-100346,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2024-02-09 00:00:00,149.99,CUST-1050,United Kingdom,599.96
INV-100347,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-06-24 00:00:00,59.99,CUST-1499,United States,59.99
INV-100348,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-06-10 00:00:00,45.0,CUST-1270,Germany,45.0
INV-100349,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-04-27 00:00:00,24.99,CUST-1327,Canada,24.99
INV-100350,SKU-108,Portable Espresso Maker,Kitchen,1,2023-09-28 00:00:00,79.99,CUST-1041,United States,79.99
INV-100351,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-05-01 00:00:00,49.99,CUST-1412,Australia,49.99
INV-100352,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-06-21 00:00:00,59.99,CUST-1123,United States,119.98
INV-100353,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-10-01 00:00:00,39.99,CUST-1475,United States,79.98
INV-100354,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-09-16 00:00:00,39.99,CUST-1121,United States,119.97
INV-100355,SKU-109,Laptop Stand Aluminum,Accessories,8,2023-05-15 00:00:00,39.99,CUST-1114,United States,319.92
INV-100356,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-02-26 00:00:00,149.99,CUST-1023,United States,149.99
INV-100357,SKU-102,Ergonomic Office Chair,Furniture,2,2024-02-25 00:00:00,229.0,CUST-1261,Australia,458.0
INV-100358,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-07-05 00:00:00,89.5,CUST-1313,United States,89.5
INV-100359,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-12-30 00:00:00,24.99,CUST-1038,United States,49.98
INV-100360,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-01-13 00:00:00,49.99,CUST-1431,United Kingdom,49.99
INV-100361,SKU-109,Laptop Stand Aluminum,Accessories,10,2024-06-06 00:00:00,39.99,CUST-1252,Australia,399.9
INV-100362,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-07-15 00:00:00,49.99,CUST-1279,India,99.98
INV-100363,SKU-106,USB-C Multiport Adapter,Accessories,5,2023-04-08 00:00:00,34.5,CUST-1248,Canada,172.5
INV-100364,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2023-01-22 00:00:00,149.99,CUST-1240,India,449.97
INV-100365,SKU-109,Laptop Stand Aluminum,Accessories,4,2024-03-25 00:00:00,39.99,CUST-1305,Canada,159.96
INV-100366,SKU-106,USB-C Multiport Adapter,Accessories,3,2023-06-21 00:00:00,34.5,CUST-1086,France,103.5
INV-100367,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-01-18 00:00:00,24.99,CUST-1112,Germany,24.99
INV-100368,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-05-14 00:00:00,24.99,CUST-1464,United States,24.99
INV-100369,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-01 00:00:00,89.5,CUST-1485,United States,89.5
INV-100370,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-01-25 00:00:00,45.0,CUST-1226,Germany,45.0
INV-100371,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-05-17 00:00:00,89.5,CUST-1154,United States,89.5
INV-100372,SKU-102,Ergonomic Office Chair,Furniture,1,2023-07-04 00:00:00,229.0,CUST-1366,United States,229.0
INV-100373,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-26 00:00:00,49.99,CUST-1241,United Kingdom,49.99
INV-100374,SKU-108,Portable Espresso Maker,Kitchen,8,2023-05-24 00:00:00,79.99,CUST-1011,France,639.92
INV-100375,SKU-104,Stainless Steel Water Bottle,Lifestyle,4,2024-02-16 00:00:00,24.99,CUST-1087,United States,99.96
INV-100376,SKU-108,Portable Espresso Maker,Kitchen,1,2023-08-12 00:00:00,79.99,CUST-1396,Canada,79.99
INV-100377,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-08-08 00:00:00,149.99,CUST-1378,Germany,149.99
INV-100378,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-06-28 00:00:00,59.99,CUST-1011,France,59.99
INV-100379,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-08 00:00:00,39.99,CUST-1134,France,39.99
INV-100380,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-09-22 00:00:00,149.99,CUST-1139,Canada,299.98
INV-100381,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-03-04 00:00:00,24.99,CUST-1386,United Kingdom,24.99
INV-100382,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-02-20 00:00:00,34.5,CUST-1011,United States,34.5
INV-100383,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2024-03-28 00:00:00,49.99,CUST-1055,United Kingdom,149.97
INV-100384,SKU-108,Portable Espresso Maker,Kitchen,3,2023-07-16 00:00:00,79.99,CUST-1441,Canada,239.97
INV-100385,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-02-22 00:00:00,89.5,CUST-1106,Australia,89.5
INV-100386,SKU-105,Smart Fitness Tracker Band,Wearables,2,2024-04-24 00:00:00,59.99,CUST-1368,Canada,119.98
INV-100387,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-03-18 00:00:00,45.0,CUST-1139,United States,45.0
INV-100388,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-26 00:00:00,149.99,CUST-1053,United Kingdom,149.99
INV-100389,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-08 00:00:00,45.0,CUST-1140,United States,45.0
INV-100390,SKU-108,Portable Espresso Maker,Kitchen,1,2023-05-03 00:00:00,79.99,CUST-1401,United States,79.99
INV-100391,SKU-108,Portable Espresso Maker,Kitchen,1,2024-01-22 00:00:00,79.99,CUST-1464,United States,79.99
INV-100392,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-12-05 00:00:00,39.99,CUST-1446,United States,39.99
INV-100393,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-12-14 00:00:00,34.5,CUST-1238,Canada,69.0
INV-100394,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-01-29 00:00:00,34.5,CUST-1384,United States,69.0
INV-100395,SKU-102,Ergonomic Office Chair,Furniture,1,2023-02-04 00:00:00,229.0,CUST-1120,United States,229.0
